1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48
TRIM2	20.39528275	19.77009201	20.2206974	22.97019768	22.89148712	20.50149727	22.45256996	22.36794281	22.06844902	22.90336037	22.99670982	23.06228447	23.17053795	21.53535461	23.87820625	22.81632233	23.11279869	23.16798401	20.30278969	22.90908623	22.40968704	20.90563774	23.10436058	23.34800339	23.31465149	23.97517586	23.85965538	23.59502792	23.31561852	19.82759857	21.3208046	23.61402893	23.72411156	20.09183121	19.7005043	20.59302711	22.46645164	19.89994621	23.2572422	19.41580391	23.28883934	20.16692352	20.50495529	22.54129982	20.60730362	20.16321182	23.51581001	23.59798431
UBE2O	20.24808693	19.21529198	20.28684235	20.62128639	21.25292015	19.79672241	19.4925766	20.48263741	20.78410339	20.00957108	21.20388985	20.91968918	20.25603485	19.44212151	21.31080055	19.90327072	19.74597549	20.1263485	20.11996269	19.96075058	20.05947113	19.25564194	19.05783272	19.24037552	21.24336243	21.49925995	19.67555809	21.56299973	20.64764595	19.87672043	18.63813019	20.54536057	21.56001472	19.03565216	21.23303795	19.87451744	20.16839218	19.92999268	20.35756493	20.38807678	19.1833744	20.07303619	19.91979408	21.2948513	20.37553024	21.44493866	20.22426033	21.58467484
BCL11B	21.24880409	19.7258606	21.02782631	20.09828377	19.87420654	21.42639351	20.11566544	21.36869049	20.89977074	20.26241684	23.44164467	21.84869385	21.19754601	21.20054245	20.06600571	23.01957512	19.35378265	20.68038559	19.29286194	19.50298691	21.50209427	19.8757782	19.76825523	21.8471489	21.97270584	20.98030472	20.59800148	19.48592758	22.04640198	18.97291183	21.93423462	23.70514297	20.95885277	19.53894043	19.72689056	20.30589485	20.02789688	23.26813698	20.42587471	20.23058701	19.34666634	20.18361473	19.47817421	20.51341438	19.94034958	21.82985497	20.69713783	20.63148499
PITHD1	23.11346626	20.49453926	23.40976334	23.49326134	23.48148346	22.89206123	22.87081337	23.17165375	23.06004333	23.87745667	23.95659828	23.92297745	23.62789536	23.13205719	23.59741592	23.19200134	23.84642029	24.29600143	23.83122826	23.5036087	23.41002274	20.2000103	24.18412018	24.35103989	23.90637398	24.47605324	24.36693001	24.68104935	22.89522743	19.21188354	22.49994087	24.29382896	24.92497063	23.86249542	22.87282562	19.44826317	24.06134605	22.82261848	24.89721489	21.06197929	23.91897964	22.09123039	20.93681145	23.84440994	20.13091087	20.57655716	23.39073753	24.68651009
SLIRP	18.60983086	20.50531769	20.75883865	20.14223671	20.57723808	19.90341377	20.22020912	21.77454758	22.13549042	22.26710892	19.29524612	20.7199192	18.92290306	18.88076782	20.53050995	19.15121078	19.8077507	20.49606133	19.43621063	20.27183914	22.39895248	22.65488625	20.38786507	21.72088051	19.611866	20.66581917	22.09802628	22.20057106	22.01079369	19.91396141	20.9791832	22.2538147	20.40368843	23.49460411	18.72692871	20.38507271	23.58703423	19.69604683	23.01853943	20.88992882	19.32019234	20.007658	19.71986961	23.57773209	23.34813881	19.68633461	23.0401268	22.60736275
ILKAP	21.61759758	21.3012867	21.20508385	21.51830864	19.72407532	21.40748405	21.26338768	21.20209694	21.35477066	20.08834648	21.23584557	21.3303566	23.11784744	23.13233948	21.52520943	21.42419052	21.32750893	21.69493675	19.70090103	21.45944023	19.37639236	19.56042099	21.5069294	20.37000465	20.22309303	20.59130669	20.6774292	19.45361137	21.03369141	21.40291214	21.55669785	21.64183044	20.08530998	20.10160446	20.51430321	21.15069199	20.91405678	20.53475761	19.70567131	21.05786896	21.28652763	20.78362465	20.61131668	20.78223228	21.51864624	19.88180923	19.67621231	21.33008385
HDHD2	20.66318703	21.50576782	21.95606613	21.89722443	21.86151123	21.39419746	21.26590729	21.60317993	22.02610779	21.92806625	21.91983604	21.88680649	19.81520462	21.37443161	21.13545799	21.21933556	21.32991982	21.67977142	21.7148571	21.50426483	21.83406639	21.89196968	22.2241745	21.51768494	21.88944626	21.73322296	21.81850815	22.03972435	21.13175964	22.80620766	21.96500969	22.39905739	22.44927216	19.38056755	21.69532013	21.45983887	21.77880287	21.28183937	21.63351631	20.65677261	21.25453568	20.45870972	21.72854042	21.52540016	22.20227623	22.36581039	20.95489502	22.05318069
C11orf54	20.34028053	21.39126205	21.09635544	20.68955994	20.64702034	18.89484215	20.54451752	23.12553024	22.31978607	20.33423042	21.5114727	19.99975204	19.60295296	22.21563911	18.73023033	20.94334984	20.31218719	21.16167831	21.06585503	18.74675369	21.40166283	21.84322166	21.58403206	20.73900604	20.80427933	20.49678993	20.20848274	20.26726532	18.83442688	20.65762138	22.16186333	19.64795303	20.88776779	20.91917992	19.76190758	22.1146431	20.33238411	19.19967651	21.50859642	21.14806366	19.75523949	20.77442741	19.346035	19.74555397	21.99185753	22.24466896	19.25624084	21.1366024
IRF2BPL	20.23081398	20.13737869	20.50099945	20.4660511	20.1115551	23.00051498	21.57131004	20.25239754	20.66544342	20.29772949	21.13082504	21.53041077	21.55102921	21.36554337	19.46471596	22.46829224	20.75906181	20.94699478	20.49277306	21.37347603	18.64294243	20.97819901	20.99106216	20.82758141	21.35740471	19.92746544	19.69234276	19.23221588	21.98057175	19.20657158	21.27679443	21.36180115	20.94392204	19.70177078	21.26791	20.73337936	20.79672241	21.38731384	19.23344612	20.75649452	20.48748779	20.27804375	20.68341827	19.79618263	20.90562248	19.8981514	20.53831291	21.27970886
WDR13	19.09755898	19.47867584	19.88134766	19.6182518	21.11563683	20.26125717	20.58301735	20.92596245	19.71134186	21.2543087	20.3784523	20.75906181	21.0660305	21.03059387	21.09477997	21.38916206	20.91633987	21.65792084	19.69049072	21.14494705	19.98620033	19.8334198	19.16516304	20.21346283	20.9761734	21.62987518	21.10341644	21.61728477	21.09339142	20.36011505	20.07353401	21.17724609	21.60593796	20.25265694	20.74371147	20.39056778	20.00642776	19.78072929	20.79164505	20.932127	21.1176033	19.68639374	21.10051727	20.01332474	19.89424896	20.38129044	20.05942154	20.56860352
SH3BGRL3	23.53954887	25.15719032	24.74339867	24.04585266	24.31906891	23.02487564	23.30005836	24.94243813	23.16309357	23.22993279	25.55452728	22.22764397	24.25493813	25.07214355	23.40327644	24.5421505	23.12949753	24.01945496	21.64266777	20.97659302	22.05420876	25.13245773	22.47674561	21.11465836	21.88602638	21.39691544	23.15452766	24.13210487	22.52300835	21.74919128	23.89143181	22.45593262	24.21600914	22.83393097	22.95850945	19.71602249	23.11157227	23.46151352	24.98940849	23.28602028	24.45820045	20.79939842	20.05042076	19.52249146	23.18416595	23.7425251	23.53694344	24.28312683
EPB41L1	21.91371346	21.32525253	20.93181801	23.04570198	23.76202583	23.33415413	20.44697571	21.05430794	19.69696426	24.20030212	23.2639904	23.21563911	22.06552696	20.06487083	23.69901085	22.97662735	23.47593117	23.57600212	23.89050484	22.63668442	22.00477219	19.00915718	22.87932777	24.92388344	23.65512657	25.09063339	22.89546776	23.9121418	21.84425735	20.03312302	20.05200768	23.66079521	24.80729866	21.8770256	20.0207119	21.15202141	24.02301407	22.93563843	24.13155556	22.23418045	23.35850334	21.12861252	22.62384033	22.90332413	19.950037	20.65595245	23.84479332	23.17089081
PRR36	25.58451462	24.30187225	23.9086647	22.01940536	23.02040482	24.1299057	24.23695564	24.27916336	23.36919594	21.93261337	23.88492775	24.1906147	22.68669128	23.08394623	22.20711136	23.14125633	23.49472618	23.61739731	23.50845337	24.2844677	23.89133835	24.32312965	23.41815376	23.00894737	24.6361084	24.79931641	23.23618126	24.32258034	23.45022964	23.1220417	23.25130272	23.26728058	23.36426163	23.22562981	24.68040466	23.9084816	22.72685814	24.73913002	25.66324043	23.0218792	23.30340576	22.82409477	22.0245533	22.20188904	24.28418541	23.48836517	22.67217255	24.30054665
RANBP3	19.3262825	21.85559273	21.75364685	21.20347214	19.56982231	20.09518814	19.72953224	19.39242744	21.56118202	20.52423096	18.64402199	19.9452095	20.53582954	21.07358932	20.15444374	19.68385506	18.57349396	20.64712143	20.73026276	19.58898354	21.37755966	19.21075249	21.29490852	21.27156067	20.76555252	20.64315224	21.30440903	20.00523567	19.15031624	21.08530998	19.89773178	20.12262154	19.44795036	20.5113678	21.3668232	19.87516594	19.63409042	21.20490456	20.18589211	21.60860252	19.56937408	20.30914688	19.88094902	21.52434921	19.61058426	20.31677628	20.6120739	19.51933289
DCTPP1	23.90223885	23.64801025	23.98076439	23.07670784	23.07905388	23.17631912	24.41021729	24.05622673	24.16046333	19.52933502	23.20944977	23.05736923	22.85868835	23.1596489	19.71933746	22.02448654	23.26699448	23.32085991	23.1367569	22.75252342	23.50093842	23.52957726	23.49460411	19.54313469	23.12439346	22.14105225	23.18669128	23.49570274	23.15642738	24.28503227	24.7399025	23.58210373	23.30772018	23.24442291	24.0587883	24.03959084	22.49555588	23.45838928	23.26313019	23.41066933	23.48394585	23.73520851	23.50821114	23.08543968	24.33892059	24.40164948	19.6390686	23.78626251
HN1L	21.1008625	18.83625031	23.88539314	20.27927971	19.8808918	19.69973564	21.04914474	19.50664139	19.70391464	21.42925835	19.11231613	20.19586182	18.86840057	23.75460434	20.13095856	19.79686737	22.55370331	20.85835457	22.80490875	22.6686058	23.04496956	19.09609985	23.12302017	20.45617294	22.15462112	22.07031822	21.02626801	19.58744049	20.23031998	23.61268044	20.70440292	21.91786957	21.88140297	20.40107536	23.95029259	25.20973969	21.45928955	20.14002037	20.30371475	21.23311806	20.70238686	23.34014511	22.58852196	22.39092064	21.0026722	20.1355114	20.27730751	19.93367386
LRRC40	20.55714035	19.59353447	22.05039406	19.96363258	20.49139023	19.4068985	19.35786629	19.74297905	20.25323868	21.05011368	22.19475365	21.98227882	20.3711338	21.41838646	19.2184124	17.90159416	20.76777077	20.36810684	20.89220238	19.69130325	19.64073181	22.02698708	22.25222588	20.43179893	22.47486687	22.70560646	19.98125648	19.01629639	20.39547348	18.44865608	19.95352745	22.14401245	19.90670967	20.14670181	19.639534	21.75352287	21.06365204	20.57510185	20.57627296	20.92045784	20.6321373	20.53320694	20.62370491	20.71293449	21.12543678	19.19641113	20.30559158	20.58751106
SFXN1	22.9842968	20.30097198	22.6383419	22.31404305	22.34767914	22.48537064	22.71837425	21.89906883	21.51499176	22.502882	22.68549347	22.55410004	22.69140625	21.89899635	23.40626335	21.78962898	22.62312508	22.66227341	19.47765541	21.72029686	21.99469185	21.55898857	19.89723778	22.65475655	21.4329319	22.4126091	22.64884377	22.10030746	19.39762306	22.65024757	22.04789925	22.58283806	22.62158394	22.64350319	21.99472618	22.16983604	22.45813751	22.07201958	22.67089844	22.25257301	22.2951889	22.76273727	23.03404236	23.32772827	22.36204147	20.38390923	23.58267784	23.251894
C12orf10	23.63677216	23.28531456	23.22667503	22.57142639	23.02478981	23.28263092	23.36666298	23.95127106	23.02347183	19.4732933	23.81919098	23.10490417	22.8631382	22.80632591	22.23180962	23.34935379	22.12025452	23.14002419	23.11618233	23.25896835	23.07419395	23.26384735	20.08392143	22.56873894	23.68880463	22.72238159	22.92417336	22.90078354	19.77276421	23.4355526	22.84020805	23.49716568	22.79451561	20.61162949	20.4533844	23.01130486	19.92596626	23.42739105	22.91655922	23.10637474	19.4637146	19.86117554	23.2066803	23.48456001	23.20993996	23.20846748	22.65429688	23.38798141
CACYBP	20.94538116	19.94713974	19.92371941	22.17864609	20.05758476	20.55650902	20.39641762	22.4552803	19.5849762	22.19556427	20.57888985	19.92871284	23.12221527	18.7691288	22.56790352	20.78219604	23.20368195	20.65582085	22.27721977	21.61800194	19.7950058	22.43280411	22.34878731	19.05638313	21.69926643	19.89813232	20.09307671	20.21537018	18.82762909	22.43611336	23.55894279	20.17085648	22.07035065	20.7036953	22.13235474	22.99870872	19.89537239	19.7922821	22.52420425	19.96932602	20.78051949	20.99200058	22.65291977	19.82250023	19.95271111	23.30270958	19.7696209	20.33002472
GLOD4	24.25089836	24.35790062	24.28397369	24.06406403	23.68741798	24.01750374	24.29761124	24.66063118	24.69285393	22.91688728	24.65785408	24.34881401	22.87425232	24.03942299	23.58485794	24.12935448	23.85813713	23.03056145	24.00864029	23.96004868	23.27753258	24.33674431	23.14587975	22.75362587	23.5703373	23.45788765	23.38837433	23.87211037	23.23790359	24.54510117	24.41911888	24.839468	24.0488472	22.56146049	23.01079369	23.43758583	21.89033699	23.06063652	23.03183937	22.56511688	22.6458149	22.28390312	23.65250397	23.64317322	24.08367157	25.04021835	23.91278267	24.52492142
CPNE5	20.27250481	20.41669846	22.07198715	20.52943993	20.55858421	19.10509872	21.84578896	19.59684181	20.12045288	22.56043625	22.02418137	21.94638824	19.37443352	18.33324814	21.97683716	21.21026611	18.79727936	21.0157814	19.05619621	20.22035027	18.68571091	21.95201683	21.44318771	22.01736641	21.9275589	22.30237389	18.86510658	19.58090401	21.73623848	20.84096718	20.23805618	22.69410896	22.41902924	19.72529221	20.50624657	20.13901711	22.15557861	22.51156998	21.00625801	21.29672813	20.66958618	20.29554176	21.26107407	19.83886719	19.82028961	20.73213577	22.59397888	22.02749252
PLXNA4	23.23874855	21.82162666	19.00426865	20.75889206	21.35245514	22.72050476	23.14021111	22.76247215	21.55744743	22.67428589	22.84649658	23.91570282	22.15332222	21.48993492	21.83718872	19.70046806	22.78484535	20.27510834	20.2631073	22.09995461	21.8839016	21.69213104	21.24696159	21.72409058	22.64299774	22.33024788	21.05920219	21.36212158	18.62803078	23.59457207	22.00175095	22.68365288	23.02081299	22.23855972	22.04979515	19.48503113	22.43091774	22.80252457	23.60331535	20.48849678	21.12892151	20.54668617	19.89161873	19.77978325	20.46512413	20.85482597	22.50064659	22.15927887
APMAP	21.62747383	21.69595718	20.40844727	20.6586628	22.00706673	22.223526	21.74279213	23.4966774	19.77368927	22.52293587	22.34749031	22.07156181	22.40072441	20.1238327	19.44547272	21.96328163	21.7936039	20.35254288	20.6486721	21.76741219	21.29260635	22.25758743	22.07152939	19.67921257	22.31956482	21.06624985	19.37456131	21.41457176	20.29158974	18.76063728	18.86205864	20.67654991	22.3878231	22.12069702	20.40635872	22.17545128	21.29955482	19.48332596	20.51124573	21.84041977	19.88562393	20.37660027	21.94852829	22.54719734	22.58481216	22.77303886	22.44664955	22.87340736
RAB18	20.64429474	23.18871498	22.86328888	23.35877228	23.50275993	22.97100449	22.95985413	23.21236229	22.92344856	24.25638008	23.38126183	23.09690094	22.96139336	22.73384476	24.14437103	22.86206055	23.02626038	23.02340317	22.92408371	22.47998047	22.93545914	22.79114151	23.01655197	23.65567398	23.17809868	23.97867012	22.60817528	23.93192863	23.04969597	23.11816406	23.23350716	23.51809311	24.06431007	22.54366112	22.96137428	23.47060394	23.76425552	23.48443794	24.45776176	22.51477432	23.38916206	22.47847557	20.08553123	23.16324615	23.03274727	23.07378578	23.60975266	23.4777832
VTA1	20.96759987	20.72623062	23.71387291	24.66741562	19.31907845	25.29743576	20.07158279	25.03866959	24.29508972	20.87140274	25.42617607	25.87724686	19.41757774	19.288517	19.55004692	19.60309029	20.22797585	25.10201454	19.95458221	25.55821228	21.119627	24.27447891	24.664814	25.0745945	20.08011055	25.34207916	24.69391823	25.1349659	19.92854118	24.33019257	18.69467545	19.34596825	24.56709099	19.72005653	24.25889587	24.17683601	19.66267586	25.36769676	24.52264977	20.06162643	20.21285439	23.79471397	24.39159012	23.87088966	20.73052025	20.82448578	20.47904968	25.20467377
DYNLRB1	26.29245949	26.22411156	26.29452896	25.89527321	25.95300293	26.2697258	26.02299309	26.1890316	25.64515495	25.51914406	25.90177727	26.1564579	25.86757088	25.65725517	25.36729622	25.64303589	26.03567505	26.44121742	25.90914536	25.75715065	25.60966873	25.94628143	26.28047371	26.24747849	25.84263611	25.96049118	26.17346573	26.09075356	25.91818428	25.97661781	25.91832161	25.91307831	25.86322784	26.77303886	26.5926342	26.69829559	26.56200409	27.12346649	27.2105751	26.85079002	26.61974907	26.57483292	26.37577248	26.22644615	26.81127357	26.54065895	25.82259941	26.71554947
EXOSC4	20.11908531	19.32413483	20.07400131	20.44692612	19.91941643	19.36056137	22.37827492	19.91708565	22.55499077	20.20659065	21.62341499	19.79137039	21.27645302	21.85612488	19.36565018	21.39492989	20.99840927	21.46846771	21.6866703	22.07349205	22.69014931	22.39312363	20.23721123	20.8272953	20.10983849	21.07868004	20.39543152	20.63212013	21.76737213	21.77366257	20.33896065	21.78268814	21.06808853	20.47428703	20.63166237	20.76189995	20.01319695	19.49049187	20.2267437	21.50750351	21.75054169	22.09911919	21.36836243	19.94079399	20.07881165	19.51579285	22.34807968	20.16665459
ISYNA1	23.39008141	22.76844215	23.20867538	22.21383095	23.22599792	22.8616066	23.91633987	22.84191704	23.40327644	23.75786209	23.43923569	23.98901939	22.37084579	21.30374146	23.09971237	22.81704521	22.17563438	22.7951107	22.9261837	23.88250351	23.82813072	22.56966591	24.13656998	22.68771744	24.20553207	24.4373951	22.04356766	23.36679649	23.13436317	22.13939857	21.30835915	22.61056519	24.27781677	21.19754601	22.96365166	22.60548592	21.27275658	22.33317184	22.08465958	21.67275429	21.92864418	20.87342644	23.02223587	23.5861187	22.95407867	22.72165298	23.97211075	24.59411621
PLCB1	21.3073349	20.26549149	22.08984184	19.79738426	20.63524818	20.5989933	20.99458885	20.09144783	20.34264755	21.49379921	18.59670448	19.67116547	20.79851532	19.17953873	23.22230339	20.51316071	20.94299316	20.4140873	20.04883385	20.66153526	20.70404625	19.38153267	19.69450569	19.59423065	20.19135284	21.46975899	20.38938904	20.95454025	20.38747978	20.77959824	19.4514389	20.47141266	21.55130959	19.43369484	19.23805618	20.40156364	21.07658577	18.56554031	20.80057144	20.34368706	20.51036263	20.40593719	20.21951866	20.98008347	21.41136932	19.71764565	21.71728706	19.68983459
RTN4	24.97762299	23.80410194	23.88976097	23.75765991	24.26556396	24.2831974	24.67384338	24.74622154	23.41403008	24.27916336	23.94904518	24.56104088	23.53552055	23.1923027	24.29165268	22.36666298	23.88790321	24.95189285	24.62254524	25.15583992	24.75041962	23.9086647	24.45519257	25.11243248	25.19020081	25.69423676	25.02077103	25.25443459	23.92297745	24.81176376	22.56202126	25.09349632	24.89624405	23.68013763	24.3848877	24.75149155	23.69317245	25.14678192	25.99785233	24.02487564	24.62226486	23.82016563	23.83557129	24.11473656	23.83248329	23.6028614	24.04401779	25.54037857
